Date,Time,Stop/Station,Passenger_Count,Vehicle_ID,Latitude,Longitude,Temperature (°C),Precipitation (mm),Humidity (%),Age_Group,Gender,Feedback
2022-07-21,07:48,Georgetown,33,TRAIN11,6.354908422921295,111.19940381653868,20,3,54,25-40,Female,Bus arrived on time
2023-03-14,10:02,Penang,34,TRAIN53,5.186411651113033,117.93230493746955,12,4,64,25-40,Male,Missing value
2022-07-17,15:11,Kuala Lumpur,31,BUS300,3.0527766590458087,105.11322912456868,19,1,61,25-40,Female,Seats were uncomfortable
2023-10-10,14:51,Port Dickson,23,BUS270,3.9252019947561525,113.20268255214206,22,3,87,40-60,Female,Train was overcrowded
2023-09-30,20:41,Port Dickson,76,TRAIN29,2.407847088240678,114.52250421337234,22,2,71,18-24,Male,Outlier
2023-08-30,03:16,Kuala Lumpur,139,BUS318,1.1806626156463973,117.64013978696065,21,2,55,40-60,Female,Outlier
2022-03-14,00:13,Ipoh,68,TRAIN16,1.3883987199898993,117.50609303316389,28,0,91,18-24,Female,Service was excellent
2022-09-04,06:04,Penang,62,BUS110,5.870644600839438,111.42919905424745,18,3,64,40-60,Female,Duplicate
2022-05-16,03:19,Port Dickson,138,BUS531,5.437413047699187,106.52963459903543,16,3,56,18-24,Male,Delay in departure
2023-12-09,17:16,Ipoh,136,TRAIN49,4.99573673905065,105.78562324637903,17,1,64,18-24,Female,Duplicate
2022-08-02,07:24,Kuala Lumpur,24,TRAIN28,6.478818083991714,113.76072416093552,12,4,56,18-24,Male,Missing value
2023-04-21,11:22,Malacca,110,BUS679,2.5143708316023146,115.95575749750232,13,2,60,40-60,Male,Driver was friendly
2023-09-13,02:08,Georgetown,145,TRAIN10,1.1083526007874245,108.22615790469564,16,4,67,40-60,Female,Bus arrived on time
2022-11-20,08:25,Kuala Lumpur,58,TRAIN24,6.488146033543553,114.48325472365603,24,2,95,40-60,Male,Outlier
2022-04-13,06:52,Georgetown,83,TRAIN88,6.919426333946245,101.89973493879563,11,1,73,40-60,Female,Service was excellent
2022-11-24,01:24,Missing value,118,TRAIN56,2.0028672125935545,102.43408390148173,24,0,52,40-60,Male,Bus arrived on time
2023-08-19,21:04,Langkawi,59,BUS916,4.971167218887341,108.32167396910478,11,3,72,25-40,Male,Station was well-maintained
2022-08-12,19:11,Kota Kinabalu,14,BUS840,1.6075209564681125,114.4809467138074,14,2,68,40-60,Male,Driver was friendly
2022-09-14,05:07,Cameron Highlands,26,BUS186,1.3317835854720186,118.2977563483181,17,2,66,25-40,Male,Service was excellent
2023-10-08,22:42,Kuala Lumpur,73,BUS951,3.1759385744326334,113.4462945171035,19,3,98,18-24,Male,Cleanliness was lacking
2022-12-14,22:09,Penang,114,BUS780,1.6035777121129342,103.58926313868865,22,0,52,25-40,Female,Outlier
2022-04-18,19:51,Kuching,12,BUS206,1.6671158209289054,108.40158478916638,24,2,58,40-60,Female,Service was excellent
2023-06-04,18:23,Johor Bahru,42,TRAIN64,3.963841056328371,105.4643878701493,15,4,71,18-24,Male,Poor signage at the station
2022-05-30,19:25,Kota Kinabalu,80,BUS730,4.179259798198518,101.34877194800592,10,1,85,40-60,Male,Station was well-maintained
2023-04-22,05:25,Malacca,32,TRAIN85,3.3623139698662676,116.51570708732879,17,0,61,18-24,Male,Driver was friendly
2023-01-28,13:47,Langkawi,131,BUS040,4.99030867788883,106.8706095823416,11,4,91,25-40,Male,Route was confusing
2023-11-15,19:59,Langkawi,136,BUS751,6.9201158427309695,110.35324650520475,12,2,65,40-60,Female,Bus arrived on time
2023-07-13,12:26,Ipoh,14,BUS751,6.051082462512115,111.53386974057071,18,0,70,18-24,Male,Poor signage at the station
2022-01-01,21:43,Kuala Lumpur,14,TRAIN49,5.584994824327211,118.41498246459327,14,3,72,40-60,Male,Duplicate
2022-12-27,00:30,Kuala Lumpur,85,BUS011,3.497834538751045,102.00613150591434,28,0,87,18-24,Male,Poor signage at the station
2023-11-23,14:07,Georgetown,85,TRAIN42,2.9790962554030225,119.44838833453571,19,2,75,18-24,Female,Missing value
2023-07-05,00:01,Kota Kinabalu,86,BUS354,4.427814633370019,108.92039523790821,16,1,57,25-40,Male,Train was overcrowded
2022-03-31,22:47,Kota Kinabalu,147,BUS180,2.8494531414491098,110.39056783653479,18,4,74,40-60,Female,Train was overcrowded
2022-03-16,13:54,Port Dickson,45,TRAIN53,2.0196214070682466,119.82932284143197,11,3,94,25-40,Female,Route was confusing
2023-05-15,11:26,Langkawi,144,BUS491,6.209384107189089,103.51514980231369,20,0,93,18-24,Male,Seats were uncomfortable
2023-09-28,15:04,Georgetown,41,TRAIN93,1.7242320303365912,114.70555044098363,11,1,65,18-24,Male,Outlier
2022-12-10,10:21,Cameron Highlands,37,BUS911,6.90605919588899,113.66119183136665,24,1,97,18-24,Female,Delay in departure
2022-04-07,07:42,Kuala Lumpur,20,TRAIN14,2.5563747674619277,104.48323783631943,13,4,61,40-60,Female,Missing value
2022-10-10,11:30,Kuching,111,BUS245,5.423519378036659,119.32517026219173,15,0,73,18-24,Male,Duplicate
2023-12-20,22:00,Ipoh,89,TRAIN31,1.366636144469555,100.73165636897544,24,0,92,25-40,Male,Bus arrived on time
2022-02-02,17:58,Kota Kinabalu,36,BUS160,5.818827644845773,113.21204558047656,10,4,75,25-40,Male,Seats were uncomfortable
2022-04-26,12:27,Malacca,79,BUS910,4.094605155391501,117.47097752850503,15,1,82,40-60,Male,Bus arrived on time
2023-03-31,11:54,Port Dickson,42,BUS385,6.805141031885448,108.00702099789984,19,0,73,18-24,Male,Route was confusing
2023-03-05,15:22,Cameron Highlands,47,TRAIN85,3.954018714302758,108.86488181474142,18,3,89,18-24,Male,Missing value
2023-11-22,20:34,Kuala Lumpur,92,TRAIN91,5.665988517773178,101.31492352529574,13,2,96,18-24,Female,Poor signage at the station
2022-06-23,02:42,Langkawi,87,TRAIN91,2.395008156431003,105.2658039435563,15,0,68,25-40,Female,Service was excellent
2022-05-13,04:58,Johor Bahru,76,TRAIN91,3.0893294251766683,114.33202113336131,18,3,95,40-60,Male,Service was excellent
2023-03-18,04:19,Penang,138,BUS160,5.731883237109592,119.64599147636041,23,1,95,25-40,Male,Missing value
2022-04-04,12:17,Port Dickson,74,TRAIN09,6.236615502537644,106.9004318616415,22,4,85,18-24,Male,Delay in departure
2022-12-14,16:47,Kuching,147,BUS338,1.6384274764185873,102.96260289822966,17,3,83,40-60,Female,Service was excellent
2023-02-06,06:06,Missing value,72,BUS187,5.14725905059753,101.85790251817441,15,3,99,25-40,Male,Service was excellent
2023-02-24,16:09,Kuala Lumpur,13,TRAIN81,6.88259709556677,103.60739265576957,28,0,94,18-24,Female,Poor signage at the station
2023-12-08,13:56,Johor Bahru,143,TRAIN37,6.681193998299586,102.22080574990771,22,4,61,40-60,Male,Route was confusing
2023-02-09,09:21,Kuching,91,TRAIN16,3.1859904211332637,116.59682315964349,16,4,93,25-40,Male,Station was well-maintained
2022-07-05,02:09,Georgetown,28,BUS767,2.79289525482738,107.66842737940291,17,3,84,18-24,Female,Cleanliness was lacking
2023-01-11,14:56,Port Dickson,55,TRAIN51,1.807098472855445,107.95875010984109,17,3,77,40-60,Male,Service was excellent
2023-11-08,04:28,Georgetown,74,TRAIN03,6.924664799645174,116.8731467584517,17,1,64,25-40,Female,Service was excellent
2023-12-04,20:00,Kuala Lumpur,127,BUS603,5.613073753761492,114.84075756753995,21,0,53,18-24,Female,Service was excellent
2023-06-01,10:13,Kota Kinabalu,48,TRAIN27,4.754835815325231,110.53884747121168,12,4,58,40-60,Female,Service was excellent
2023-05-13,11:02,Kuala Lumpur,118,BUS412,4.125949535558053,109.99979095881328,18,2,51,18-24,Female,Delay in departure
2023-05-14,05:07,Langkawi,27,TRAIN23,5.838354732737351,113.93194612782881,19,3,58,18-24,Male,Station was well-maintained
2022-07-25,23:30,Kuching,144,BUS365,4.909951340566206,111.74720537826141,22,2,65,40-60,Female,Delay in departure
2023-02-19,17:03,Langkawi,64,BUS246,3.9257333354869783,103.7698082878393,22,3,63,18-24,Male,Route was confusing
2023-01-01,15:34,Kuala Lumpur,138,TRAIN13,3.64992231478377,102.51538591273392,16,4,95,40-60,Male,Delay in departure
2023-02-24,16:51,Kota Kinabalu,47,TRAIN57,3.271497658665317,108.1168002743245,29,0,52,40-60,Male,Service was excellent
2023-08-09,18:50,Port Dickson,46,TRAIN69,6.819163540892113,109.88162378962441,21,2,58,40-60,Male,Missing value
2022-08-07,10:18,Langkawi,145,BUS173,6.488813069992692,101.6440982459545,23,1,90,25-40,Male,Train was overcrowded
2023-06-23,03:53,Kota Kinabalu,371,TRAIN25,3.0032100329252476,110.71326464827207,10,4,69,18-24,Female,Delay in departure
2023-01-10,17:39,Langkawi,149,BUS493,1.3892846075308871,119.35425278039102,24,2,62,18-24,Male,Poor signage at the station
2022-01-23,10:46,Kuala Lumpur,142,BUS379,1.9332059561115817,113.96403189214918,10,3,68,18-24,Male,Duplicate
2023-04-06,05:28,Johor Bahru,48,BUS342,4.57713633851858,102.85140465457135,23,0,98,40-60,Male,Outlier
2023-12-21,11:19,Georgetown,134,BUS886,5.344837477353284,111.39156791675288,21,3,77,40-60,Female,Driver was friendly
2022-12-21,10:10,Kuching,50,BUS127,6.179034057719516,116.0884285077874,24,0,77,40-60,Female,Cleanliness was lacking
2023-08-26,09:27,Georgetown,72,BUS403,6.458299225965941,106.87321260531014,11,3,71,25-40,Female,Driver was friendly
2022-02-21,03:11,Port Dickson,80,TRAIN59,6.608918547039363,108.57866771188337,19,2,66,25-40,Female,Service was excellent
2023-12-22,00:38,Kota Kinabalu,90,TRAIN44,6.866447023196107,100.04513885471862,20,1,88,18-24,Female,Delay in departure
2023-07-28,19:22,Langkawi,59,BUS372,5.67384783555668,117.39099638110659,21,3,54,18-24,Female,Train was overcrowded
2023-03-21,21:33,Langkawi,18,TRAIN28,5.399266603532054,109.40366320385519,21,2,81,40-60,Male,Station was well-maintained
2022-04-15,12:41,Cameron Highlands,31,BUS564,3.042504999630908,105.07093183757316,23,2,73,18-24,Female,Seats were uncomfortable
2023-10-03,19:43,Georgetown,60,BUS689,6.573398437087027,103.95214365763337,17,3,95,40-60,Male,Station was well-maintained
2023-01-30,03:41,Langkawi,95,TRAIN73,1.8245363308413958,108.5436848329913,20,1,85,18-24,Male,Service was excellent
2022-11-24,23:40,Ipoh,20,BUS862,4.269131116395636,104.46895940474619,20,0,65,40-60,Male,Train was overcrowded
2023-08-30,20:23,Malacca,146,BUS143,3.71236533097381,117.9355747536145,18,2,67,18-24,Male,Bus arrived on time
2023-06-03,08:41,Langkawi,116,TRAIN32,6.341664802338471,104.53480612213474,23,2,94,25-40,Female,Delay in departure
2023-11-17,13:47,Port Dickson,55,BUS684,4.854547610549354,108.04869039033187,11,2,61,18-24,Male,Station was well-maintained
2022-09-03,15:36,Georgetown,14,TRAIN27,3.310636140952562,102.81567295048916,22,2,83,18-24,Female,Bus arrived on time
2023-02-19,01:30,Johor Bahru,58,BUS010,1.5630682470758979,102.37723764627347,19,3,71,25-40,Female,Duplicate
2023-06-12,05:42,Kuching,34,BUS836,2.732108014138725,104.75462467916887,28,0,74,25-40,Female,Missing value
2022-06-19,00:19,Cameron Highlands,113,TRAIN31,4.048403817145247,100.0594455864353,13,3,64,18-24,Male,Outlier
2022-06-16,06:29,Ipoh,53,BUS944,3.3712337119512776,111.9726768931967,12,1,67,25-40,Male,Train was overcrowded
2022-11-06,03:31,Johor Bahru,26,TRAIN07,6.694304905831716,104.44563782679919,20,0,86,25-40,Female,Cleanliness was lacking
2023-08-18,16:03,Penang,67,BUS199,4.583878036637581,108.62961518901128,17,4,79,25-40,Female,Bus arrived on time
2023-01-27,06:41,Langkawi,15,BUS518,5.241977504408566,116.17257824950315,20,1,81,40-60,Male,Seats were uncomfortable
2022-08-09,05:11,Langkawi,133,BUS572,4.57383029299495,108.31563947264598,21,3,95,40-60,Female,Duplicate
2023-11-13,17:55,Penang,18,BUS210,3.4306557090653835,115.3020132676815,23,2,92,25-40,Male,Duplicate
2022-04-25,11:03,Missing value,43,BUS132,1.3680280310555821,114.24216843256403,15,3,55,40-60,Male,Route was confusing
2022-12-01,20:27,Cameron Highlands,64,TRAIN95,1.185917047206468,117.23262145632337,21,3,87,25-40,Male,Duplicate
2022-08-08,23:28,Johor Bahru,74,BUS023,4.922460497665504,107.93136980910478,12,3,52,18-24,Female,Driver was friendly
2022-09-04,14:14,Ipoh,12,TRAIN08,5.169061843041156,114.85475987855503,16,1,79,18-24,Female,Route was confusing
2022-04-11,16:35,Georgetown,97,TRAIN84,2.0794240412731106,111.26276027422198,21,4,81,18-24,Male,Service was excellent
2023-02-20,21:38,Johor Bahru,76,BUS328,4.801410762562428,110.41704412080911,24,2,84,18-24,Male,Delay in departure
2022-08-10,11:27,Cameron Highlands,55,TRAIN20,1.0648441426650568,105.38183674949715,11,2,53,18-24,Male,Delay in departure
2022-06-28,06:23,Langkawi,145,TRAIN31,3.6674391973922535,110.17025395133454,20,3,62,25-40,Male,Outlier
2023-05-24,20:59,Cameron Highlands,34,BUS784,2.6746394632169226,101.0929387013672,23,3,85,25-40,Female,Station was well-maintained
2022-06-24,23:34,Kota Kinabalu,109,TRAIN59,6.297044980512402,102.30911064730994,20,3,70,18-24,Female,Bus arrived on time
2023-08-29,00:01,Penang,72,BUS137,2.8487617842775976,109.55036929968384,14,3,88,25-40,Male,Service was excellent
2023-09-19,22:21,Port Dickson,104,BUS679,3.3447472122424604,105.97321150210209,24,1,99,18-24,Male,Station was well-maintained
2023-11-05,04:45,Johor Bahru,97,BUS052,1.9599852478892572,118.06669343270448,19,1,94,40-60,Female,Delay in departure
2022-03-08,08:39,Kota Kinabalu,79,BUS710,1.7839819977929465,119.07635553391171,22,0,78,25-40,Male,Cleanliness was lacking
2023-04-02,22:17,Johor Bahru,137,BUS438,3.0506126042365658,117.57483706842956,28,0,58,18-24,Male,Missing value
2022-05-06,20:26,Kuala Lumpur,13,TRAIN34,5.498546154661965,100.82578123947339,19,1,68,18-24,Female,Train was overcrowded
2022-05-19,08:05,Kuala Lumpur,99,BUS221,1.407885609555577,116.38681390871466,18,3,60,25-40,Male,Outlier
2023-09-17,01:22,Kota Kinabalu,144,TRAIN45,1.3570454024210081,109.20387350168778,17,2,67,18-24,Male,Route was confusing
2022-06-05,18:10,Cameron Highlands,32,TRAIN69,5.866435215627642,100.9384843217589,22,1,83,25-40,Female,Delay in departure
2023-11-28,11:30,Kota Kinabalu,33,TRAIN80,4.145166066551805,102.35979736498682,13,1,91,40-60,Female,Service was excellent
2022-05-01,07:58,Johor Bahru,95,BUS165,6.158645087377746,115.88941399160659,25,0,74,25-40,Male,Driver was friendly
2022-11-18,10:21,Malacca,86,BUS188,4.680881537627709,109.67916514026294,17,4,62,25-40,Female,Outlier
2023-03-25,07:25,Johor Bahru,70,TRAIN99,1.4706533292723016,111.79938112860941,17,2,63,40-60,Male,Seats were uncomfortable
2023-12-11,12:54,Kuala Lumpur,148,TRAIN84,2.0430961258111813,100.40686805615644,14,2,52,40-60,Female,Route was confusing
2022-10-18,22:19,Cameron Highlands,51,BUS869,3.6524760847485833,100.74158188995375,18,4,77,40-60,Male,Route was confusing
2022-01-04,13:57,Kota Kinabalu,79,TRAIN08,2.1307694318577406,108.56570151389585,23,0,78,18-24,Female,Seats were uncomfortable
2023-12-02,10:03,Penang,125,BUS959,6.193902154181922,110.0969349957989,11,2,70,40-60,Male,Bus arrived on time
2022-08-27,20:20,Port Dickson,100,BUS545,6.884289548911184,103.17824149543425,17,0,50,25-40,Female,Outlier
2023-11-09,17:19,Missing value,126,BUS013,4.713656524251186,107.43160962379055,15,0,90,18-24,Female,Bus arrived on time
2022-06-21,05:33,Langkawi,139,BUS075,4.892889418961886,100.07224247173325,21,3,90,18-24,Female,Service was excellent
2023-12-25,12:25,Johor Bahru,88,TRAIN74,6.334888293039504,102.66693460235642,19,4,92,40-60,Male,Duplicate
2023-08-06,07:37,Ipoh,19,TRAIN20,5.0670909420734525,100.49988470373873,22,4,71,40-60,Female,Poor signage at the station
2023-10-23,20:58,Port Dickson,73,BUS543,3.3128330635689816,117.60566432486323,24,3,73,40-60,Male,Driver was friendly
2023-09-20,02:16,Johor Bahru,73,TRAIN14,2.4390187451581617,101.22758601506939,29,0,67,18-24,Male,Duplicate
2023-08-28,13:40,Malacca,109,TRAIN59,3.456045144593536,111.21134251062516,28,0,79,40-60,Female,Delay in departure
2023-09-07,07:33,Johor Bahru,146,BUS787,6.8008369354659575,111.70398697915978,20,2,84,40-60,Male,Poor signage at the station
2023-01-15,01:01,Malacca,66,TRAIN33,1.4816093597006388,100.08819401650099,11,4,92,40-60,Female,Outlier
2023-12-11,09:23,Georgetown,125,BUS775,1.617635001760731,112.24531396257055,22,2,92,40-60,Male,Bus arrived on time
2022-04-20,04:24,Port Dickson,114,TRAIN68,4.974575237840935,116.95885988475234,23,2,77,40-60,Male,Train was overcrowded
2022-11-26,06:33,Johor Bahru,87,BUS208,4.624067832102405,111.54231504246253,16,4,88,18-24,Female,Poor signage at the station
2022-04-11,18:24,Langkawi,54,TRAIN52,5.423785443021986,103.71265746035357,18,2,59,18-24,Female,Bus arrived on time
2023-11-26,20:59,Kuching,24,BUS974,6.405466368149937,111.01280225543537,16,4,84,25-40,Female,Bus arrived on time
2023-05-23,23:57,Port Dickson,68,TRAIN27,4.087310987726478,113.95566408426534,23,0,87,25-40,Female,Duplicate
2023-11-03,10:29,Malacca,144,TRAIN60,3.101839791747043,113.6821363765376,20,0,97,25-40,Male,Service was excellent
2023-08-17,15:56,Malacca,117,TRAIN93,4.122136863637996,112.24236277718487,11,1,75,18-24,Female,Poor signage at the station
2022-02-05,03:18,Port Dickson,82,TRAIN16,2.0462218162188495,107.65152592665223,18,2,71,40-60,Female,Bus arrived on time
2022-08-26,21:06,Malacca,61,TRAIN92,6.402109328165105,102.42828882268655,11,2,96,40-60,Male,Missing value
2022-09-01,20:21,Kota Kinabalu,24,TRAIN46,5.093853185988176,101.42789437230499,17,4,95,40-60,Female,Driver was friendly
2022-09-08,23:27,Johor Bahru,120,BUS837,6.224026163594189,112.23012374688489,21,2,81,25-40,Male,Cleanliness was lacking
2023-01-28,00:46,Ipoh,38,TRAIN13,2.814476176830592,107.25051254956325,24,1,61,18-24,Male,Station was well-maintained
2022-10-09,03:53,Georgetown,104,TRAIN60,6.362555836512721,100.04113513063186,18,3,63,25-40,Female,Outlier
2022-01-22,05:07,Kuching,18,TRAIN53,1.9114977232488073,102.98836815738994,12,3,65,25-40,Male,Delay in departure
2023-03-06,16:11,Malacca,117,BUS179,3.2212313929043432,113.95945566585496,23,0,70,25-40,Female,Duplicate
2022-08-18,11:44,Malacca,66,TRAIN70,1.429375171228029,115.16238198156834,17,1,59,40-60,Female,Poor signage at the station
2023-02-05,02:54,Kuching,89,TRAIN95,4.6666059669541085,111.65631170833989,17,0,90,40-60,Male,Route was confusing
2022-06-03,05:17,Johor Bahru,108,TRAIN86,2.4542696353311384,112.10068854122638,15,4,66,40-60,Male,Bus arrived on time
2022-04-30,14:05,Johor Bahru,47,TRAIN48,2.405575416530838,105.47511942019894,24,3,88,25-40,Female,Train was overcrowded
2023-11-09,14:17,Kuala Lumpur,112,TRAIN63,6.961049531843911,109.77109061485355,17,4,90,25-40,Male,Train was overcrowded
2023-01-21,09:46,Kuching,111,BUS097,2.4398205391140335,118.7597415395853,19,1,96,18-24,Male,Route was confusing
2023-01-25,12:30,Port Dickson,15,TRAIN55,4.074913035937216,107.69574722609931,22,0,69,40-60,Male,Route was confusing
2023-12-12,02:03,Kuala Lumpur,149,TRAIN26,4.699259913235385,112.19950138225943,17,0,66,25-40,Female,Cleanliness was lacking
2023-02-01,00:29,Cameron Highlands,86,TRAIN96,6.812608045798653,107.30577151556562,18,2,55,18-24,Male,Duplicate
2022-12-13,12:44,Ipoh,108,BUS412,6.662784708703452,108.99693994315597,16,1,68,25-40,Female,Cleanliness was lacking
2023-08-10,12:51,Langkawi,74,TRAIN92,3.467460446023776,115.65701268450862,16,1,76,25-40,Male,Poor signage at the station
2022-03-20,00:17,Ipoh,130,BUS336,1.6711575329498982,107.84061747332538,19,0,89,25-40,Female,Poor signage at the station
2023-08-08,02:50,Kota Kinabalu,67,TRAIN60,2.1643155128262666,108.74977743769188,11,4,82,18-24,Male,Outlier
2022-07-19,19:36,Langkawi,137,BUS657,1.0613568981949328,105.7423599949,24,2,93,18-24,Male,Service was excellent
2022-05-14,21:30,Penang,142,BUS488,1.0056838685396658,116.4450863810249,17,0,93,18-24,Male,Missing value
2023-07-14,05:17,Kota Kinabalu,110,BUS001,5.662493322594997,106.06175346617482,18,3,90,40-60,Male,Delay in departure
2023-12-01,06:15,Ipoh,13,BUS509,3.1410853912031547,114.61887517457869,10,2,60,18-24,Male,Driver was friendly
2022-06-20,01:15,Georgetown,143,BUS623,4.89065239272356,118.55165395984513,13,2,81,40-60,Male,Delay in departure
2023-03-28,09:22,Port Dickson,60,TRAIN99,4.379557743202614,115.37317379602587,21,0,56,25-40,Male,Seats were uncomfortable
2022-05-19,13:17,Kuching,137,TRAIN16,6.275451620804493,117.3932394644508,21,3,88,40-60,Female,Station was well-maintained
2022-11-10,12:53,Langkawi,55,TRAIN28,4.451941374142734,102.83474392837856,22,2,75,18-24,Female,Bus arrived on time
2023-04-21,22:13,Johor Bahru,25,TRAIN43,1.6608302184772736,108.05136246795215,15,4,59,40-60,Female,Missing value
2022-12-12,18:47,Johor Bahru,127,TRAIN48,6.27663927945852,100.5127016767743,24,0,86,18-24,Female,Seats were uncomfortable
2023-01-23,02:11,Cameron Highlands,101,TRAIN42,5.336609030305731,110.45234360328055,13,4,57,25-40,Male,Cleanliness was lacking
2022-05-06,09:50,Kuala Lumpur,135,BUS497,2.845362533724905,119.974507940982,16,4,69,18-24,Female,Station was well-maintained
2023-12-20,08:54,Penang,21,TRAIN89,5.532266328149105,110.76986513104939,19,0,55,18-24,Male,Driver was friendly
2022-07-17,19:47,Langkawi,137,TRAIN88,3.359060657435383,117.23349815559475,20,4,56,40-60,Male,Seats were uncomfortable
2023-11-30,04:10,Cameron Highlands,44,TRAIN22,6.166235051196718,119.79635769543619,11,1,77,18-24,Male,Train was overcrowded
2022-01-18,17:06,Langkawi,23,BUS535,3.9735791614184928,106.62849154129746,17,3,75,18-24,Female,Bus arrived on time
2023-12-11,22:44,Malacca,145,TRAIN10,4.634551978446471,108.56288044712845,19,3,98,40-60,Female,Cleanliness was lacking
2023-03-24,08:08,Kuala Lumpur,109,TRAIN80,1.442276847555856,110.93533796616578,15,4,69,40-60,Male,Cleanliness was lacking
2022-12-17,08:44,Ipoh,92,BUS143,6.001522660606476,114.60547118793316,23,3,89,18-24,Male,Train was overcrowded
2023-10-27,05:18,Port Dickson,120,BUS699,3.950014607117877,110.19544066725464,15,2,71,18-24,Female,Delay in departure
2023-10-06,02:05,Georgetown,50,BUS241,1.829570547436747,103.6951592548897,21,2,88,40-60,Male,Duplicate
2022-11-22,05:36,Georgetown,75,BUS364,1.2993548056671782,110.04549983148303,16,3,62,25-40,Female,Bus arrived on time
2023-03-01,10:29,Kuching,37,BUS386,3.1719329434288754,114.42423493875621,19,1,74,40-60,Male,Missing value
2022-06-14,17:58,Johor Bahru,51,TRAIN32,6.8016674051013455,115.06192768466629,17,1,81,40-60,Female,Missing value
2023-07-25,11:49,Ipoh,16,BUS207,6.031498543757528,108.37864304683913,21,0,99,18-24,Female,Station was well-maintained
2022-06-27,08:24,Penang,136,TRAIN36,4.674314560761007,112.16406911221478,20,0,77,40-60,Male,Driver was friendly
2023-03-16,03:48,Ipoh,66,TRAIN32,3.895208411989996,119.86434739396329,14,2,99,40-60,Female,Service was excellent
2023-10-27,11:57,Johor Bahru,201,BUS250,6.77051303598711,106.77113553772246,19,3,63,25-40,Female,Route was confusing
2023-11-05,18:15,Penang,88,BUS042,6.736976361928478,102.21675524117133,10,4,63,18-24,Male,Delay in departure
2023-04-08,03:54,Johor Bahru,144,TRAIN76,4.0766912627559355,102.8222597553513,29,0,50,18-24,Male,Train was overcrowded
2022-05-16,04:39,Port Dickson,43,TRAIN36,1.919621185171693,116.15489136657398,14,3,62,25-40,Female,Duplicate
2022-02-16,21:29,Cameron Highlands,137,BUS560,4.199315974781332,112.77204015569359,15,1,69,40-60,Female,Train was overcrowded
2023-05-12,21:03,Kota Kinabalu,136,BUS371,3.266249674028865,107.3321889916719,22,3,61,25-40,Female,Driver was friendly
2023-10-02,11:55,Kuching,56,TRAIN30,5.397390837111682,101.05770911000045,19,1,59,40-60,Female,Route was confusing
2022-12-04,15:45,Langkawi,137,BUS122,3.486677326811581,101.95471305252634,16,0,77,40-60,Female,Poor signage at the station
2022-06-07,15:33,Kota Kinabalu,36,TRAIN27,1.1300010273738383,111.59049739681947,24,2,90,25-40,Male,Duplicate
2023-06-09,11:55,Penang,61,BUS698,5.886197711489995,111.4045603680061,15,1,89,18-24,Male,Poor signage at the station
2023-09-23,05:30,Ipoh,56,BUS894,5.741716265660036,111.1792570078716,13,3,85,18-24,Male,Route was confusing
2022-10-16,04:59,Kuching,105,TRAIN92,4.828384472065109,113.6346636818348,20,0,89,40-60,Female,Driver was friendly
2022-04-26,00:37,Ipoh,145,TRAIN85,5.9151075560495245,117.0720287112589,17,4,97,18-24,Female,Train was overcrowded
2023-08-23,11:45,Langkawi,49,BUS989,1.2515055664877837,110.83324624979986,15,0,94,25-40,Male,Driver was friendly
2023-09-29,07:27,Missing value,15,TRAIN29,5.536609792829297,109.39265915146615,26,0,65,25-40,Male,Outlier
2023-02-14,08:11,Johor Bahru,111,BUS062,3.729224712803536,117.77089703349469,19,2,73,25-40,Female,Bus arrived on time
2022-06-24,01:14,Cameron Highlands,55,TRAIN89,1.8122558742217338,115.78109487785207,18,2,81,25-40,Female,Missing value
2023-05-14,06:11,Kota Kinabalu,22,BUS929,1.567480332840555,110.17668766986273,20,1,93,25-40,Male,Bus arrived on time
2023-07-19,10:54,Penang,147,BUS440,5.134759080592136,101.5693280202419,16,1,68,18-24,Male,Outlier
2023-09-15,00:50,Georgetown,23,BUS269,4.890942926151676,105.84993634079174,16,1,62,40-60,Male,Poor signage at the station
2023-07-31,08:06,Port Dickson,97,BUS326,1.583152333267554,117.17675755057641,21,4,98,25-40,Female,Station was well-maintained
2022-11-29,22:59,Kuching,34,TRAIN41,4.2588631863465,112.36354443413066,11,2,53,40-60,Female,Duplicate
2023-08-09,11:35,Cameron Highlands,147,BUS501,6.578308990132815,101.0432962383595,22,3,90,40-60,Male,Bus arrived on time
2022-05-27,20:04,Penang,78,TRAIN94,5.774798498765722,114.99700548736166,15,2,67,25-40,Female,Cleanliness was lacking
2023-10-06,04:49,Penang,96,BUS385,6.776459821787422,109.36504895578406,14,3,61,40-60,Male,Driver was friendly
2022-02-18,20:29,Penang,111,BUS763,5.805847148885352,100.27401157188953,19,4,88,18-24,Male,Bus arrived on time
2022-03-18,15:19,Cameron Highlands,114,TRAIN80,4.930612915976342,113.08598577520732,17,4,84,40-60,Male,Train was overcrowded
2022-10-21,08:26,Kuching,63,BUS273,6.4705639694419,103.71922554579575,20,3,82,40-60,Male,Cleanliness was lacking
2022-04-27,09:50,Cameron Highlands,108,BUS538,5.034204432339925,101.77917100946922,17,3,51,25-40,Male,Delay in departure
2023-05-09,17:07,Georgetown,22,BUS317,4.001487519061068,105.26650031085669,16,1,93,18-24,Female,Bus arrived on time
2023-07-15,19:35,Cameron Highlands,39,TRAIN66,1.5529961329039337,104.60236841629278,20,4,73,25-40,Male,Train was overcrowded
2022-04-20,09:28,Malacca,22,TRAIN41,3.4901815527790783,114.5934555237376,10,2,51,25-40,Female,Cleanliness was lacking
